[2021-09-23 17:59:15,927][        main.py][line: 141][    INFO] args:Namespace(hidden_size=128, num_generated_samples=100, sample_width=1, MCMC_size=5, learning_rate=0.01, gammar=0.99, mp_size=10, use_multi_proc=True, multi_metrics=True, motif=False, sender_file='generated_samples.txt', receiver_file='output_syn.txt', resume=False, resume_path='', _lambda_0=0.5, _lambda_1=1.0)
[2021-09-24 05:04:56,590][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.19570230607966455
[2021-09-24 05:04:56,590][        main.py][line: 220][    INFO] =====
[2021-09-24 05:20:07,471][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.839821167303326, 'num_rules': 48, 'num_samples': 0, 'syn': 0.24299065420560748}]
[2021-09-24 05:20:07,471][        main.py][line: 185][    INFO] ======sample 0 returns [0.6629012378572705]=======:
[2021-09-24 05:41:04,752][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8504047544614757, 'num_rules': 45, 'num_samples': 0, 'syn': 0.25}]
[2021-09-24 05:41:04,752][        main.py][line: 185][    INFO] ======sample 1 returns [0.6629012378572705, 0.6752023772307378]=======:
[2021-09-24 06:00:38,637][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8715467022281376, 'num_rules': 48, 'num_samples': 0, 'syn': 0.24074074074074073}]
[2021-09-24 06:00:38,637][        main.py][line: 185][    INFO] ======sample 2 returns [0.6629012378572705, 0.6752023772307378, 0.6765140918548095]=======:
[2021-09-24 06:17:16,169][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.858894544380261, 'num_rules': 48, 'num_samples': 0, 'syn': 0.2358490566037736}]
[2021-09-24 06:17:16,170][        main.py][line: 185][    INFO] ======sample 3 returns [0.6629012378572705, 0.6752023772307378, 0.6765140918548095, 0.6652963287939041]=======:
[2021-09-24 06:32:13,078][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8700495004130055, 'num_rules': 49, 'num_samples': 0, 'syn': 0.2616822429906542}]
[2021-09-24 06:32:13,078][        main.py][line: 185][    INFO] ======sample 4 returns [0.6629012378572705, 0.6752023772307378, 0.6765140918548095, 0.6652963287939041, 0.696706993197157]=======:
[2021-09-24 06:32:18,452][        main.py][line: 208][    INFO] loss: tensor([-0.0016], grad_fn=<AddBackward0>)
[2021-09-24 06:32:18,453][        main.py][line: 209][    INFO] ===epoch10===
[2021-09-24 06:32:18,453][        main.py][line: 210][    INFO] loss: -0.001620948314666748
[2021-09-24 06:32:18,453][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.839821167303326, 'num_rules': 48, 'num_samples': 0, 'syn': 0.24299065420560748}], [{'diversity': 0.8504047544614757, 'num_rules': 45, 'num_samples': 0, 'syn': 0.25}], [{'diversity': 0.8715467022281376, 'num_rules': 48, 'num_samples': 0, 'syn': 0.24074074074074073}], [{'diversity': 0.858894544380261, 'num_rules': 48, 'num_samples': 0, 'syn': 0.2358490566037736}], [{'diversity': 0.8700495004130055, 'num_rules': 49, 'num_samples': 0, 'syn': 0.2616822429906542}]]
[2021-09-24 06:32:18,453][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8581433337572413
[2021-09-24 06:32:18,453][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 47.6
[2021-09-24 06:32:18,453][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 06:32:18,453][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.2462525389081552
[2021-09-24 06:32:18,454][        main.py][line: 220][    INFO] =====
[2021-09-24 06:56:52,556][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8133529636650937, 'num_rules': 35, 'num_samples': 0, 'syn': 0.24299065420560748}]
[2021-09-24 06:56:52,557][        main.py][line: 185][    INFO] ======sample 0 returns [0.6496671360381543]=======:
[2021-09-24 07:14:01,096][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8479324718728022, 'num_rules': 42, 'num_samples': 0, 'syn': 0.1308411214953271}]
[2021-09-24 07:14:01,097][        main.py][line: 185][    INFO] ======sample 1 returns [0.6496671360381543, 0.5548073574317282]=======:
[2021-09-24 07:29:17,966][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8577973792347888, 'num_rules': 47, 'num_samples': 0, 'syn': 0.12844036697247707}]
[2021-09-24 07:29:17,967][        main.py][line: 185][    INFO] ======sample 2 returns [0.6496671360381543, 0.5548073574317282, 0.5573390565898715]=======:
[2021-09-24 07:44:53,183][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.865170241073992, 'num_rules': 41, 'num_samples': 0, 'syn': 0.1559633027522936}]
[2021-09-24 07:44:53,184][        main.py][line: 185][    INFO] ======sample 3 returns [0.6496671360381543, 0.5548073574317282, 0.5573390565898715, 0.5885484232892896]=======:
[2021-09-24 08:01:37,338][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8807224122676413, 'num_rules': 43, 'num_samples': 0, 'syn': 0.18691588785046728}]
[2021-09-24 08:01:37,339][        main.py][line: 185][    INFO] ======sample 4 returns [0.6496671360381543, 0.5548073574317282, 0.5573390565898715, 0.5885484232892896, 0.6272770939842879]=======:
[2021-09-24 08:01:38,250][        main.py][line: 208][    INFO] loss: tensor([-0.2274], grad_fn=<AddBackward0>)
[2021-09-24 08:01:38,258][        main.py][line: 209][    INFO] ===epoch11===
[2021-09-24 08:01:38,258][        main.py][line: 210][    INFO] loss: -0.2274143248796463
[2021-09-24 08:01:38,259][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8133529636650937, 'num_rules': 35, 'num_samples': 0, 'syn': 0.24299065420560748}], [{'diversity': 0.8479324718728022, 'num_rules': 42, 'num_samples': 0, 'syn': 0.1308411214953271}], [{'diversity': 0.8577973792347888, 'num_rules': 47, 'num_samples': 0, 'syn': 0.12844036697247707}], [{'diversity': 0.865170241073992, 'num_rules': 41, 'num_samples': 0, 'syn': 0.1559633027522936}], [{'diversity': 0.8807224122676413, 'num_rules': 43, 'num_samples': 0, 'syn': 0.18691588785046728}]]
[2021-09-24 08:01:38,259][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8529950936228635
[2021-09-24 08:01:38,259][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 41.6
[2021-09-24 08:01:38,259][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 08:01:38,260][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.1690302666552345
[2021-09-24 08:01:38,260][        main.py][line: 220][    INFO] =====
[2021-09-24 08:16:19,162][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8594010330647404, 'num_rules': 37, 'num_samples': 0, 'syn': 0.29357798165137616}]
[2021-09-24 08:16:19,163][        main.py][line: 185][    INFO] ======sample 0 returns [0.7232784981837463]=======:
[2021-09-24 08:26:53,862][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8664811158717338, 'num_rules': 44, 'num_samples': 0, 'syn': 0.16981132075471697}]
[2021-09-24 08:26:53,862][        main.py][line: 185][    INFO] ======sample 1 returns [0.7232784981837463, 0.6030518786905839]=======:
[2021-09-24 08:45:07,779][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8286908643392683, 'num_rules': 39, 'num_samples': 0, 'syn': 0.22935779816513763}]
[2021-09-24 08:45:07,780][        main.py][line: 185][    INFO] ======sample 2 returns [0.7232784981837463, 0.6030518786905839, 0.6437032303347718]=======:
[2021-09-24 09:00:28,857][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8549727759698252, 'num_rules': 40, 'num_samples': 0, 'syn': 0.2358490566037736}]
[2021-09-24 09:00:28,858][        main.py][line: 185][    INFO] ======sample 3 returns [0.7232784981837463, 0.6030518786905839, 0.6437032303347718, 0.6633354445886862]=======:
[2021-09-24 09:18:27,327][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8775117076349711, 'num_rules': 37, 'num_samples': 0, 'syn': 0.35185185185185186}]
[2021-09-24 09:18:27,327][        main.py][line: 185][    INFO] ======sample 4 returns [0.7232784981837463, 0.6030518786905839, 0.6437032303347718, 0.6633354445886862, 0.7906077056693375]=======:
[2021-09-24 09:18:29,005][        main.py][line: 208][    INFO] loss: tensor([-0.8524], grad_fn=<AddBackward0>)
[2021-09-24 09:18:29,010][        main.py][line: 209][    INFO] ===epoch12===
[2021-09-24 09:18:29,011][        main.py][line: 210][    INFO] loss: -0.8523582220077515
[2021-09-24 09:18:29,011][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8594010330647404, 'num_rules': 37, 'num_samples': 0, 'syn': 0.29357798165137616}], [{'diversity': 0.8664811158717338, 'num_rules': 44, 'num_samples': 0, 'syn': 0.16981132075471697}], [{'diversity': 0.8286908643392683, 'num_rules': 39, 'num_samples': 0, 'syn': 0.22935779816513763}], [{'diversity': 0.8549727759698252, 'num_rules': 40, 'num_samples': 0, 'syn': 0.2358490566037736}], [{'diversity': 0.8775117076349711, 'num_rules': 37, 'num_samples': 0, 'syn': 0.35185185185185186}]]
[2021-09-24 09:18:29,012][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8574114993761078
[2021-09-24 09:18:29,012][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 39.4
[2021-09-24 09:18:29,013][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 09:18:29,013][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.2560896018053712
[2021-09-24 09:18:29,014][        main.py][line: 220][    INFO] =====
[2021-09-24 09:36:32,776][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8708786424793793, 'num_rules': 46, 'num_samples': 0, 'syn': 0.2962962962962963}]
[2021-09-24 09:36:32,776][        main.py][line: 185][    INFO] ======sample 0 returns [0.7317356175359859]=======:
[2021-09-24 09:54:09,321][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8407637622068326, 'num_rules': 44, 'num_samples': 0, 'syn': 0.18691588785046728}]
[2021-09-24 09:54:09,321][        main.py][line: 185][    INFO] ======sample 1 returns [0.7317356175359859, 0.6072977689538835]=======:
[2021-09-24 10:14:23,881][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8750929814566655, 'num_rules': 39, 'num_samples': 0, 'syn': 0.19811320754716982}]
[2021-09-24 10:14:23,882][        main.py][line: 185][    INFO] ======sample 2 returns [0.7317356175359859, 0.6072977689538835, 0.6356596982755025]=======:
[2021-09-24 10:33:21,640][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8436207973745393, 'num_rules': 36, 'num_samples': 0, 'syn': 0.14678899082568808}]
[2021-09-24 10:33:21,640][        main.py][line: 185][    INFO] ======sample 3 returns [0.7317356175359859, 0.6072977689538835, 0.6356596982755025, 0.5685993895129577]=======:
[2021-09-24 10:47:33,517][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8438955326058166, 'num_rules': 37, 'num_samples': 0, 'syn': 0.26851851851851855}]
[2021-09-24 10:47:33,517][        main.py][line: 185][    INFO] ======sample 4 returns [0.7317356175359859, 0.6072977689538835, 0.6356596982755025, 0.5685993895129577, 0.6904662848214269]=======:
[2021-09-24 10:47:34,913][        main.py][line: 208][    INFO] loss: tensor([-0.0644], grad_fn=<AddBackward0>)
[2021-09-24 10:47:34,914][        main.py][line: 209][    INFO] ===epoch13===
[2021-09-24 10:47:34,914][        main.py][line: 210][    INFO] loss: -0.06444057822227478
[2021-09-24 10:47:34,914][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8708786424793793, 'num_rules': 46, 'num_samples': 0, 'syn': 0.2962962962962963}], [{'diversity': 0.8407637622068326, 'num_rules': 44, 'num_samples': 0, 'syn': 0.18691588785046728}], [{'diversity': 0.8750929814566655, 'num_rules': 39, 'num_samples': 0, 'syn': 0.19811320754716982}], [{'diversity': 0.8436207973745393, 'num_rules': 36, 'num_samples': 0, 'syn': 0.14678899082568808}], [{'diversity': 0.8438955326058166, 'num_rules': 37, 'num_samples': 0, 'syn': 0.26851851851851855}]]
[2021-09-24 10:47:34,915][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8548503432246466
[2021-09-24 10:47:34,915][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 40.4
[2021-09-24 10:47:34,915][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 10:47:34,915][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.21932658020762802
[2021-09-24 10:47:34,915][        main.py][line: 220][    INFO] =====
[2021-09-24 11:02:31,276][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8507451172126754, 'num_rules': 41, 'num_samples': 0, 'syn': 0.39814814814814814}]
[2021-09-24 11:02:31,276][        main.py][line: 185][    INFO] ======sample 0 returns [0.8235207067544859]=======:
[2021-09-24 11:20:00,369][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8279185474530347, 'num_rules': 38, 'num_samples': 0, 'syn': 0.26605504587155965}]
[2021-09-24 11:20:00,369][        main.py][line: 185][    INFO] ======sample 1 returns [0.8235207067544859, 0.680014319598077]=======:
[2021-09-24 11:33:47,227][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.849594898674345, 'num_rules': 34, 'num_samples': 0, 'syn': 0.22641509433962265}]
[2021-09-24 11:33:47,228][        main.py][line: 185][    INFO] ======sample 2 returns [0.8235207067544859, 0.680014319598077, 0.6512125436767952]=======:
[2021-09-24 11:47:35,102][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8449212566366109, 'num_rules': 39, 'num_samples': 0, 'syn': 0.22935779816513763}]
[2021-09-24 11:47:35,103][        main.py][line: 185][    INFO] ======sample 3 returns [0.8235207067544859, 0.680014319598077, 0.6512125436767952, 0.651818426483443]=======:
[2021-09-24 12:03:40,171][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8579731988205447, 'num_rules': 40, 'num_samples': 0, 'syn': 0.3055555555555556}]
[2021-09-24 12:03:40,171][        main.py][line: 185][    INFO] ======sample 4 returns [0.8235207067544859, 0.680014319598077, 0.6512125436767952, 0.651818426483443, 0.734542154965828]=======:
[2021-09-24 12:03:42,572][        main.py][line: 208][    INFO] loss: tensor([-0.1883], grad_fn=<AddBackward0>)
[2021-09-24 12:03:42,572][        main.py][line: 209][    INFO] ===epoch14===
[2021-09-24 12:03:42,574][        main.py][line: 210][    INFO] loss: -0.188299298286438
[2021-09-24 12:03:42,574][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8507451172126754, 'num_rules': 41, 'num_samples': 0, 'syn': 0.39814814814814814}], [{'diversity': 0.8279185474530347, 'num_rules': 38, 'num_samples': 0, 'syn': 0.26605504587155965}], [{'diversity': 0.849594898674345, 'num_rules': 34, 'num_samples': 0, 'syn': 0.22641509433962265}], [{'diversity': 0.8449212566366109, 'num_rules': 39, 'num_samples': 0, 'syn': 0.22935779816513763}], [{'diversity': 0.8579731988205447, 'num_rules': 40, 'num_samples': 0, 'syn': 0.3055555555555556}]]
[2021-09-24 12:03:42,575][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8462306037594421
[2021-09-24 12:03:42,575][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 38.4
[2021-09-24 12:03:42,575][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 12:03:42,575][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.2851063284160047
[2021-09-24 12:03:42,576][        main.py][line: 220][    INFO] =====
[2021-09-24 12:22:49,351][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8193648610861667, 'num_rules': 31, 'num_samples': 0, 'syn': 0.3394495412844037}]
[2021-09-24 12:22:49,352][        main.py][line: 185][    INFO] ======sample 0 returns [0.749131971827487]=======:
[2021-09-24 12:36:58,607][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8349141200944759, 'num_rules': 34, 'num_samples': 0, 'syn': 0.1743119266055046}]
[2021-09-24 12:36:58,607][        main.py][line: 185][    INFO] ======sample 1 returns [0.749131971827487, 0.5917689866527425]=======:
[2021-09-24 12:52:03,089][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.7968723755707054, 'num_rules': 33, 'num_samples': 0, 'syn': 0.3211009174311927}]
[2021-09-24 12:52:03,090][        main.py][line: 185][    INFO] ======sample 2 returns [0.749131971827487, 0.5917689866527425, 0.7195371052165453]=======:
[2021-09-24 13:07:00,298][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8273946466823594, 'num_rules': 35, 'num_samples': 0, 'syn': 0.39814814814814814}]
[2021-09-24 13:07:00,299][        main.py][line: 185][    INFO] ======sample 3 returns [0.749131971827487, 0.5917689866527425, 0.7195371052165453, 0.8118454714893278]=======:
[2021-09-24 13:26:16,850][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8287842693064194, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3486238532110092}]
[2021-09-24 13:26:16,850][        main.py][line: 185][    INFO] ======sample 4 returns [0.749131971827487, 0.5917689866527425, 0.7195371052165453, 0.8118454714893278, 0.7630159878642189]=======:
[2021-09-24 13:26:18,652][        main.py][line: 208][    INFO] loss: tensor([2.7092], grad_fn=<AddBackward0>)
[2021-09-24 13:26:18,652][        main.py][line: 209][    INFO] ===epoch15===
[2021-09-24 13:26:18,652][        main.py][line: 210][    INFO] loss: 2.709240198135376
[2021-09-24 13:26:18,652][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8193648610861667, 'num_rules': 31, 'num_samples': 0, 'syn': 0.3394495412844037}], [{'diversity': 0.8349141200944759, 'num_rules': 34, 'num_samples': 0, 'syn': 0.1743119266055046}], [{'diversity': 0.7968723755707054, 'num_rules': 33, 'num_samples': 0, 'syn': 0.3211009174311927}], [{'diversity': 0.8273946466823594, 'num_rules': 35, 'num_samples': 0, 'syn': 0.39814814814814814}], [{'diversity': 0.8287842693064194, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3486238532110092}]]
[2021-09-24 13:26:18,652][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8214660545480253
[2021-09-24 13:26:18,653][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 33.6
[2021-09-24 13:26:18,653][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 13:26:18,653][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.31632687733605164
[2021-09-24 13:26:18,653][        main.py][line: 220][    INFO] =====
[2021-09-24 13:43:29,321][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8493459209681679, 'num_rules': 40, 'num_samples': 0, 'syn': 0.330188679245283}]
[2021-09-24 13:43:29,321][        main.py][line: 185][    INFO] ======sample 0 returns [0.7548616397293669]=======:
[2021-09-24 14:05:38,654][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8547633860393961, 'num_rules': 34, 'num_samples': 0, 'syn': 0.23853211009174313}]
[2021-09-24 14:05:38,654][        main.py][line: 185][    INFO] ======sample 1 returns [0.7548616397293669, 0.6659138031114411]=======:
[2021-09-24 14:26:30,201][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8318900568391094, 'num_rules': 39, 'num_samples': 0, 'syn': 0.37037037037037035}]
[2021-09-24 14:26:30,202][        main.py][line: 185][    INFO] ======sample 2 returns [0.7548616397293669, 0.6659138031114411, 0.7863153987899251]=======:
[2021-09-24 14:42:15,770][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8459962890738799, 'num_rules': 39, 'num_samples': 0, 'syn': 0.3302752293577982}]
[2021-09-24 14:42:15,771][        main.py][line: 185][    INFO] ======sample 3 returns [0.7548616397293669, 0.6659138031114411, 0.7863153987899251, 0.7532733738947381]=======:
[2021-09-24 14:57:35,896][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.7913385660143376, 'num_rules': 35, 'num_samples': 0, 'syn': 0.4205607476635514}]
[2021-09-24 14:57:35,897][        main.py][line: 185][    INFO] ======sample 4 returns [0.7548616397293669, 0.6659138031114411, 0.7863153987899251, 0.7532733738947381, 0.8162300306707202]=======:
[2021-09-24 14:57:37,256][        main.py][line: 208][    INFO] loss: tensor([0.6168], grad_fn=<AddBackward0>)
[2021-09-24 14:57:37,257][        main.py][line: 209][    INFO] ===epoch16===
[2021-09-24 14:57:37,257][        main.py][line: 210][    INFO] loss: 0.6168235540390015
[2021-09-24 14:57:37,257][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8493459209681679, 'num_rules': 40, 'num_samples': 0, 'syn': 0.330188679245283}], [{'diversity': 0.8547633860393961, 'num_rules': 34, 'num_samples': 0, 'syn': 0.23853211009174313}], [{'diversity': 0.8318900568391094, 'num_rules': 39, 'num_samples': 0, 'syn': 0.37037037037037035}], [{'diversity': 0.8459962890738799, 'num_rules': 39, 'num_samples': 0, 'syn': 0.3302752293577982}], [{'diversity': 0.7913385660143376, 'num_rules': 35, 'num_samples': 0, 'syn': 0.4205607476635514}]]
[2021-09-24 14:57:37,257][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8346668437869781
[2021-09-24 14:57:37,258][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 37.4
[2021-09-24 14:57:37,258][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 14:57:37,258][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.33798542734574916
[2021-09-24 14:57:37,258][        main.py][line: 220][    INFO] =====
[2021-09-24 15:11:27,533][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8322398182588328, 'num_rules': 41, 'num_samples': 0, 'syn': 0.30275229357798167}]
[2021-09-24 15:11:27,534][        main.py][line: 185][    INFO] ======sample 0 returns [0.718872202707398]=======:
[2021-09-24 15:30:21,381][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8265674681489301, 'num_rules': 35, 'num_samples': 0, 'syn': 0.28440366972477066}]
[2021-09-24 15:30:21,381][        main.py][line: 185][    INFO] ======sample 1 returns [0.718872202707398, 0.6976874037992358]=======:
[2021-09-24 15:46:09,548][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.801670270893862, 'num_rules': 35, 'num_samples': 0, 'syn': 0.37037037037037035}]
[2021-09-24 15:46:09,549][        main.py][line: 185][    INFO] ======sample 2 returns [0.718872202707398, 0.6976874037992358, 0.7712055058173013]=======:
[2021-09-24 16:04:41,706][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.7927692458498651, 'num_rules': 36, 'num_samples': 0, 'syn': 0.23853211009174313}]
[2021-09-24 16:04:41,707][        main.py][line: 185][    INFO] ======sample 3 returns [0.718872202707398, 0.6976874037992358, 0.7712055058173013, 0.6349167330166756]=======:
[2021-09-24 16:21:51,549][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8282332852403529, 'num_rules': 37, 'num_samples': 0, 'syn': 0.37037037037037035}]
[2021-09-24 16:21:51,550][        main.py][line: 185][    INFO] ======sample 4 returns [0.718872202707398, 0.6976874037992358, 0.7712055058173013, 0.6349167330166756, 0.7844870129905468]=======:
[2021-09-24 16:21:52,449][        main.py][line: 208][    INFO] loss: tensor([0.2553], grad_fn=<AddBackward0>)
[2021-09-24 16:21:52,450][        main.py][line: 209][    INFO] ===epoch17===
[2021-09-24 16:21:52,452][        main.py][line: 210][    INFO] loss: 0.2552987039089203
[2021-09-24 16:21:52,453][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8322398182588328, 'num_rules': 41, 'num_samples': 0, 'syn': 0.30275229357798167}], [{'diversity': 0.8265674681489301, 'num_rules': 35, 'num_samples': 0, 'syn': 0.28440366972477066}], [{'diversity': 0.801670270893862, 'num_rules': 35, 'num_samples': 0, 'syn': 0.37037037037037035}], [{'diversity': 0.7927692458498651, 'num_rules': 36, 'num_samples': 0, 'syn': 0.23853211009174313}], [{'diversity': 0.8282332852403529, 'num_rules': 37, 'num_samples': 0, 'syn': 0.37037037037037035}]]
[2021-09-24 16:21:52,453][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8162960176783687
[2021-09-24 16:21:52,454][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 36.8
[2021-09-24 16:21:52,454][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 16:21:52,455][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.31328576282704723
[2021-09-24 16:21:52,455][        main.py][line: 220][    INFO] =====
[2021-09-24 16:34:23,653][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8239401288098605, 'num_rules': 41, 'num_samples': 0, 'syn': 0.3394495412844037}]
[2021-09-24 16:34:23,653][        main.py][line: 185][    INFO] ======sample 0 returns [0.7514196056893339]=======:
[2021-09-24 16:53:38,825][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.872208874735375, 'num_rules': 36, 'num_samples': 0, 'syn': 0.39814814814814814}]
[2021-09-24 16:53:38,825][        main.py][line: 185][    INFO] ======sample 1 returns [0.7514196056893339, 0.8342525855158356]=======:
[2021-09-24 17:12:31,901][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8061949522889857, 'num_rules': 39, 'num_samples': 0, 'syn': 0.37962962962962965}]
[2021-09-24 17:12:31,901][        main.py][line: 185][    INFO] ======sample 2 returns [0.7514196056893339, 0.8342525855158356, 0.7827271057741225]=======:
[2021-09-24 17:33:27,790][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8266329255249127, 'num_rules': 35, 'num_samples': 0, 'syn': 0.25688073394495414}]
[2021-09-24 17:33:27,791][        main.py][line: 185][    INFO] ======sample 3 returns [0.7514196056893339, 0.8342525855158356, 0.7827271057741225, 0.6701971967074105]=======:
[2021-09-24 17:49:08,079][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8181187518105986, 'num_rules': 32, 'num_samples': 0, 'syn': 0.37962962962962965}]
[2021-09-24 17:49:08,079][        main.py][line: 185][    INFO] ======sample 4 returns [0.7514196056893339, 0.8342525855158356, 0.7827271057741225, 0.6701971967074105, 0.7886890055349289]=======:
[2021-09-24 17:49:10,088][        main.py][line: 208][    INFO] loss: tensor([-0.2093], grad_fn=<AddBackward0>)
[2021-09-24 17:49:10,089][        main.py][line: 209][    INFO] ===epoch18===
[2021-09-24 17:49:10,089][        main.py][line: 210][    INFO] loss: -0.2093420773744583
[2021-09-24 17:49:10,089][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8239401288098605, 'num_rules': 41, 'num_samples': 0, 'syn': 0.3394495412844037}], [{'diversity': 0.872208874735375, 'num_rules': 36, 'num_samples': 0, 'syn': 0.39814814814814814}], [{'diversity': 0.8061949522889857, 'num_rules': 39, 'num_samples': 0, 'syn': 0.37962962962962965}], [{'diversity': 0.8266329255249127, 'num_rules': 35, 'num_samples': 0, 'syn': 0.25688073394495414}], [{'diversity': 0.8181187518105986, 'num_rules': 32, 'num_samples': 0, 'syn': 0.37962962962962965}]]
[2021-09-24 17:49:10,089][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8294191266339466
[2021-09-24 17:49:10,090][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 36.6
[2021-09-24 17:49:10,090][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 17:49:10,090][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.350747536527353
[2021-09-24 17:49:10,090][        main.py][line: 220][    INFO] =====
[2021-09-24 18:12:43,104][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8111026835419719, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3394495412844037}]
