[2021-09-26 19:20:26,884][        main.py][line: 141][    INFO] args:Namespace(hidden_size=128, num_generated_samples=100, sample_width=1, MCMC_size=5, learning_rate=0.01, gammar=0.99, mp_size=10, use_multi_proc=True, multi_metrics=True, motif=False, sender_file='generated_samples.txt', receiver_file='output_syn.txt', resume=False, resume_path='', _lambda_0=0.5, _lambda_1=1)
[2021-09-27 02:14:30,733][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6709239212181917
[2021-09-27 02:14:30,733][        main.py][line: 220][    INFO] =====
[2021-09-27 02:21:47,693][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9110267008317559, 'num_rules': 41, 'num_samples': 0, 'syn': 0.5277777777777778}]
[2021-09-27 02:21:47,694][        main.py][line: 185][    INFO] ======sample 0 returns [0.9832911281936557]=======:
[2021-09-27 02:33:38,718][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8973004056653574, 'num_rules': 40, 'num_samples': 0, 'syn': 0.5981308411214953}]
[2021-09-27 02:33:38,719][        main.py][line: 185][    INFO] ======sample 1 returns [0.9832911281936557, 1.046781043954174]=======:
[2021-09-27 02:41:24,289][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8940118623638251, 'num_rules': 42, 'num_samples': 0, 'syn': 0.5377358490566038}]
[2021-09-27 02:41:24,290][        main.py][line: 185][    INFO] ======sample 2 returns [0.9832911281936557, 1.046781043954174, 0.9847417802385163]=======:
[2021-09-27 02:50:03,672][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8937543125429229, 'num_rules': 39, 'num_samples': 0, 'syn': 0.6761904761904762}]
[2021-09-27 02:50:03,672][        main.py][line: 185][    INFO] ======sample 3 returns [0.9832911281936557, 1.046781043954174, 0.9847417802385163, 1.1230676324619377]=======:
[2021-09-27 02:59:37,781][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8954853134178783, 'num_rules': 37, 'num_samples': 0, 'syn': 0.5504587155963303}]
[2021-09-27 02:59:37,782][        main.py][line: 185][    INFO] ======sample 4 returns [0.9832911281936557, 1.046781043954174, 0.9847417802385163, 1.1230676324619377, 0.9982013723052694]=======:
[2021-09-27 02:59:40,069][        main.py][line: 208][    INFO] loss: tensor([-0.1695], grad_fn=<AddBackward0>)
[2021-09-27 02:59:40,069][        main.py][line: 209][    INFO] ===epoch10===
[2021-09-27 02:59:40,070][        main.py][line: 210][    INFO] loss: -0.16953834891319275
[2021-09-27 02:59:40,070][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.9110267008317559, 'num_rules': 41, 'num_samples': 0, 'syn': 0.5277777777777778}], [{'diversity': 0.8973004056653574, 'num_rules': 40, 'num_samples': 0, 'syn': 0.5981308411214953}], [{'diversity': 0.8940118623638251, 'num_rules': 42, 'num_samples': 0, 'syn': 0.5377358490566038}], [{'diversity': 0.8937543125429229, 'num_rules': 39, 'num_samples': 0, 'syn': 0.6761904761904762}], [{'diversity': 0.8954853134178783, 'num_rules': 37, 'num_samples': 0, 'syn': 0.5504587155963303}]]
[2021-09-27 02:59:40,070][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.898315718964348
[2021-09-27 02:59:40,070][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 39.8
[2021-09-27 02:59:40,071][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 02:59:40,071][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5780587319485366
[2021-09-27 02:59:40,071][        main.py][line: 220][    INFO] =====
[2021-09-27 03:08:53,533][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8978662551801566, 'num_rules': 43, 'num_samples': 0, 'syn': 0.5981308411214953}]
[2021-09-27 03:08:53,533][        main.py][line: 185][    INFO] ======sample 0 returns [1.0470639687115737]=======:
[2021-09-27 03:17:23,295][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8687523578708831, 'num_rules': 40, 'num_samples': 0, 'syn': 0.6886792452830188}]
[2021-09-27 03:17:23,295][        main.py][line: 185][    INFO] ======sample 1 returns [1.0470639687115737, 1.1230554242184603]=======:
[2021-09-27 03:25:52,186][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9004973251525599, 'num_rules': 42, 'num_samples': 0, 'syn': 0.5370370370370371}]
[2021-09-27 03:25:52,186][        main.py][line: 185][    INFO] ======sample 2 returns [1.0470639687115737, 1.1230554242184603, 0.987285699613317]=======:
[2021-09-27 03:32:38,517][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.871117646523025, 'num_rules': 34, 'num_samples': 0, 'syn': 0.5714285714285714}]
[2021-09-27 03:32:38,517][        main.py][line: 185][    INFO] ======sample 3 returns [1.0470639687115737, 1.1230554242184603, 0.987285699613317, 1.0069873946900838]=======:
[2021-09-27 03:43:15,983][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9049065097582429, 'num_rules': 37, 'num_samples': 0, 'syn': 0.49074074074074076}]
[2021-09-27 03:43:15,984][        main.py][line: 185][    INFO] ======sample 4 returns [1.0470639687115737, 1.1230554242184603, 0.987285699613317, 1.0069873946900838, 0.9431939956198623]=======:
[2021-09-27 03:43:18,273][        main.py][line: 208][    INFO] loss: tensor([-0.1045], grad_fn=<AddBackward0>)
[2021-09-27 03:43:18,274][        main.py][line: 209][    INFO] ===epoch11===
[2021-09-27 03:43:18,274][        main.py][line: 210][    INFO] loss: -0.1044965535402298
[2021-09-27 03:43:18,274][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8978662551801566, 'num_rules': 43, 'num_samples': 0, 'syn': 0.5981308411214953}], [{'diversity': 0.8687523578708831, 'num_rules': 40, 'num_samples': 0, 'syn': 0.6886792452830188}], [{'diversity': 0.9004973251525599, 'num_rules': 42, 'num_samples': 0, 'syn': 0.5370370370370371}], [{'diversity': 0.871117646523025, 'num_rules': 34, 'num_samples': 0, 'syn': 0.5714285714285714}], [{'diversity': 0.9049065097582429, 'num_rules': 37, 'num_samples': 0, 'syn': 0.49074074074074076}]]
[2021-09-27 03:43:18,274][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8886280188969735
[2021-09-27 03:43:18,274][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 39.2
[2021-09-27 03:43:18,274][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 03:43:18,274][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5772032871221728
[2021-09-27 03:43:18,274][        main.py][line: 220][    INFO] =====
[2021-09-27 03:51:52,770][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8855675353580472, 'num_rules': 34, 'num_samples': 0, 'syn': 0.5046728971962616}]
[2021-09-27 03:51:52,771][        main.py][line: 185][    INFO] ======sample 0 returns [0.9474566648752852]=======:
[2021-09-27 04:01:46,631][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8791323396832055, 'num_rules': 40, 'num_samples': 0, 'syn': 0.4074074074074074}]
[2021-09-27 04:01:46,632][        main.py][line: 185][    INFO] ======sample 1 returns [0.9474566648752852, 0.8469735772490101]=======:
[2021-09-27 04:10:01,199][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8693528864607867, 'num_rules': 40, 'num_samples': 0, 'syn': 0.6759259259259259}]
[2021-09-27 04:10:01,199][        main.py][line: 185][    INFO] ======sample 2 returns [0.9474566648752852, 0.8469735772490101, 1.1106023691563194]=======:
[2021-09-27 04:20:28,802][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9051844554522329, 'num_rules': 37, 'num_samples': 0, 'syn': 0.41509433962264153}]
[2021-09-27 04:20:28,802][        main.py][line: 185][    INFO] ======sample 3 returns [0.9474566648752852, 0.8469735772490101, 1.1106023691563194, 0.8676865673487579]=======:
[2021-09-27 04:28:09,259][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8808294860391617, 'num_rules': 36, 'num_samples': 0, 'syn': 0.6355140186915887}]
[2021-09-27 04:28:09,259][        main.py][line: 185][    INFO] ======sample 4 returns [0.9474566648752852, 0.8469735772490101, 1.1106023691563194, 0.8676865673487579, 1.0759287617111695]=======:
[2021-09-27 04:28:10,816][        main.py][line: 208][    INFO] loss: tensor([-2.0019], grad_fn=<AddBackward0>)
[2021-09-27 04:28:10,817][        main.py][line: 209][    INFO] ===epoch12===
[2021-09-27 04:28:10,817][        main.py][line: 210][    INFO] loss: -2.0018863677978516
[2021-09-27 04:28:10,818][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8855675353580472, 'num_rules': 34, 'num_samples': 0, 'syn': 0.5046728971962616}], [{'diversity': 0.8791323396832055, 'num_rules': 40, 'num_samples': 0, 'syn': 0.4074074074074074}], [{'diversity': 0.8693528864607867, 'num_rules': 40, 'num_samples': 0, 'syn': 0.6759259259259259}], [{'diversity': 0.9051844554522329, 'num_rules': 37, 'num_samples': 0, 'syn': 0.41509433962264153}], [{'diversity': 0.8808294860391617, 'num_rules': 36, 'num_samples': 0, 'syn': 0.6355140186915887}]]
[2021-09-27 04:28:10,818][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8840133405986869
[2021-09-27 04:28:10,818][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 37.4
[2021-09-27 04:28:10,818][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 04:28:10,818][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.527722917768765
[2021-09-27 04:28:10,819][        main.py][line: 220][    INFO] =====
[2021-09-27 04:36:14,272][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8888053725446123, 'num_rules': 41, 'num_samples': 0, 'syn': 0.719626168224299}]
[2021-09-27 04:36:14,273][        main.py][line: 185][    INFO] ======sample 0 returns [1.164028854496605]=======:
[2021-09-27 04:44:27,278][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8960425432316879, 'num_rules': 34, 'num_samples': 0, 'syn': 0.6146788990825688}]
[2021-09-27 04:44:27,278][        main.py][line: 185][    INFO] ======sample 1 returns [1.164028854496605, 1.0627001706984127]=======:
[2021-09-27 04:54:31,178][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8971978195819383, 'num_rules': 41, 'num_samples': 0, 'syn': 0.5648148148148148}]
[2021-09-27 04:54:31,179][        main.py][line: 185][    INFO] ======sample 2 returns [1.164028854496605, 1.0627001706984127, 1.013413724605784]=======:
[2021-09-27 05:01:43,554][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8862273846370743, 'num_rules': 41, 'num_samples': 0, 'syn': 0.6018518518518519}]
[2021-09-27 05:01:43,555][        main.py][line: 185][    INFO] ======sample 3 returns [1.164028854496605, 1.0627001706984127, 1.013413724605784, 1.0449655441703891]=======:
[2021-09-27 05:11:37,599][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8608286454608229, 'num_rules': 37, 'num_samples': 0, 'syn': 0.6296296296296297}]
[2021-09-27 05:11:37,600][        main.py][line: 185][    INFO] ======sample 4 returns [1.164028854496605, 1.0627001706984127, 1.013413724605784, 1.0449655441703891, 1.0600439523600411]=======:
[2021-09-27 05:11:38,504][        main.py][line: 208][    INFO] loss: tensor([0.6040], grad_fn=<AddBackward0>)
[2021-09-27 05:11:38,504][        main.py][line: 209][    INFO] ===epoch13===
[2021-09-27 05:11:38,504][        main.py][line: 210][    INFO] loss: 0.6039724946022034
[2021-09-27 05:11:38,504][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8888053725446123, 'num_rules': 41, 'num_samples': 0, 'syn': 0.719626168224299}], [{'diversity': 0.8960425432316879, 'num_rules': 34, 'num_samples': 0, 'syn': 0.6146788990825688}], [{'diversity': 0.8971978195819383, 'num_rules': 41, 'num_samples': 0, 'syn': 0.5648148148148148}], [{'diversity': 0.8862273846370743, 'num_rules': 41, 'num_samples': 0, 'syn': 0.6018518518518519}], [{'diversity': 0.8608286454608229, 'num_rules': 37, 'num_samples': 0, 'syn': 0.6296296296296297}]]
[2021-09-27 05:11:38,505][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8858203530912272
[2021-09-27 05:11:38,505][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 38.8
[2021-09-27 05:11:38,505][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 05:11:38,505][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6261202727206328
[2021-09-27 05:11:38,505][        main.py][line: 220][    INFO] =====
[2021-09-27 05:18:09,786][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8727015301000138, 'num_rules': 33, 'num_samples': 0, 'syn': 0.6}]
[2021-09-27 05:18:09,787][        main.py][line: 185][    INFO] ======sample 0 returns [1.036350765050007]=======:
[2021-09-27 05:29:10,797][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8940519108827054, 'num_rules': 38, 'num_samples': 0, 'syn': 0.5283018867924528}]
[2021-09-27 05:29:10,797][        main.py][line: 185][    INFO] ======sample 1 returns [1.036350765050007, 0.9753278422338055]=======:
[2021-09-27 05:36:36,713][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8881955899180548, 'num_rules': 36, 'num_samples': 0, 'syn': 0.638095238095238}]
[2021-09-27 05:36:36,713][        main.py][line: 185][    INFO] ======sample 2 returns [1.036350765050007, 0.9753278422338055, 1.0821930330542655]=======:
[2021-09-27 05:47:58,541][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9056430680069893, 'num_rules': 34, 'num_samples': 0, 'syn': 0.37962962962962965}]
[2021-09-27 05:47:58,541][        main.py][line: 185][    INFO] ======sample 3 returns [1.036350765050007, 0.9753278422338055, 1.0821930330542655, 0.8324511636331243]=======:
[2021-09-27 05:57:37,667][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8968240830957561, 'num_rules': 37, 'num_samples': 0, 'syn': 0.5233644859813084}]
[2021-09-27 05:57:37,667][        main.py][line: 185][    INFO] ======sample 4 returns [1.036350765050007, 0.9753278422338055, 1.0821930330542655, 0.8324511636331243, 0.9717765275291864]=======:
[2021-09-27 05:57:38,477][        main.py][line: 208][    INFO] loss: tensor([-1.4644], grad_fn=<AddBackward0>)
[2021-09-27 05:57:38,477][        main.py][line: 209][    INFO] ===epoch14===
[2021-09-27 05:57:38,477][        main.py][line: 210][    INFO] loss: -1.4644283056259155
[2021-09-27 05:57:38,478][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8727015301000138, 'num_rules': 33, 'num_samples': 0, 'syn': 0.6}], [{'diversity': 0.8940519108827054, 'num_rules': 38, 'num_samples': 0, 'syn': 0.5283018867924528}], [{'diversity': 0.8881955899180548, 'num_rules': 36, 'num_samples': 0, 'syn': 0.638095238095238}], [{'diversity': 0.9056430680069893, 'num_rules': 34, 'num_samples': 0, 'syn': 0.37962962962962965}], [{'diversity': 0.8968240830957561, 'num_rules': 37, 'num_samples': 0, 'syn': 0.5233644859813084}]]
[2021-09-27 05:57:38,478][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.891483236400704
[2021-09-27 05:57:38,478][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 35.6
[2021-09-27 05:57:38,478][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 05:57:38,478][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5338782480997258
[2021-09-27 05:57:38,478][        main.py][line: 220][    INFO] =====
[2021-09-27 06:05:17,740][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9056011975530279, 'num_rules': 36, 'num_samples': 0, 'syn': 0.5607476635514018}]
[2021-09-27 06:05:17,740][        main.py][line: 185][    INFO] ======sample 0 returns [1.0135482623279157]=======:
[2021-09-27 06:14:10,257][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8794128324101301, 'num_rules': 34, 'num_samples': 0, 'syn': 0.6698113207547169}]
[2021-09-27 06:14:10,257][        main.py][line: 185][    INFO] ======sample 1 returns [1.0135482623279157, 1.109517736959782]=======:
[2021-09-27 06:20:24,352][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8870143676391896, 'num_rules': 34, 'num_samples': 0, 'syn': 0.6261682242990654}]
[2021-09-27 06:20:24,352][        main.py][line: 185][    INFO] ======sample 2 returns [1.0135482623279157, 1.109517736959782, 1.0696754081186601]=======:
[2021-09-27 06:28:20,185][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8628357262949148, 'num_rules': 32, 'num_samples': 0, 'syn': 0.7523809523809524}]
[2021-09-27 06:28:20,186][        main.py][line: 185][    INFO] ======sample 3 returns [1.0135482623279157, 1.109517736959782, 1.0696754081186601, 1.1837988155284098]=======:
[2021-09-27 06:35:47,238][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8797692670962933, 'num_rules': 34, 'num_samples': 0, 'syn': 0.4807692307692308}]
[2021-09-27 06:35:47,239][        main.py][line: 185][    INFO] ======sample 4 returns [1.0135482623279157, 1.109517736959782, 1.0696754081186601, 1.1837988155284098, 0.9206538643173774]=======:
[2021-09-27 06:35:49,252][        main.py][line: 208][    INFO] loss: tensor([-0.7983], grad_fn=<AddBackward0>)
[2021-09-27 06:35:49,252][        main.py][line: 209][    INFO] ===epoch15===
[2021-09-27 06:35:49,255][        main.py][line: 210][    INFO] loss: -0.7983137965202332
[2021-09-27 06:35:49,255][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.9056011975530279, 'num_rules': 36, 'num_samples': 0, 'syn': 0.5607476635514018}], [{'diversity': 0.8794128324101301, 'num_rules': 34, 'num_samples': 0, 'syn': 0.6698113207547169}], [{'diversity': 0.8870143676391896, 'num_rules': 34, 'num_samples': 0, 'syn': 0.6261682242990654}], [{'diversity': 0.8628357262949148, 'num_rules': 32, 'num_samples': 0, 'syn': 0.7523809523809524}], [{'diversity': 0.8797692670962933, 'num_rules': 34, 'num_samples': 0, 'syn': 0.4807692307692308}]]
[2021-09-27 06:35:49,255][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8829266781987112
[2021-09-27 06:35:49,256][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 34.0
[2021-09-27 06:35:49,256][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 06:35:49,256][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6179754783510735
[2021-09-27 06:35:49,256][        main.py][line: 220][    INFO] =====
[2021-09-27 06:47:12,600][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8992487611263575, 'num_rules': 34, 'num_samples': 0, 'syn': 0.5142857142857142}]
[2021-09-27 06:47:12,601][        main.py][line: 185][    INFO] ======sample 0 returns [0.963910094848893]=======:
[2021-09-27 06:55:54,525][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8645234411802188, 'num_rules': 30, 'num_samples': 0, 'syn': 0.5277777777777778}]
[2021-09-27 06:55:54,525][        main.py][line: 185][    INFO] ======sample 1 returns [0.963910094848893, 0.9600394983678873]=======:
[2021-09-27 07:07:07,719][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8798667788434016, 'num_rules': 29, 'num_samples': 0, 'syn': 0.5048543689320388}]
[2021-09-27 07:07:07,719][        main.py][line: 185][    INFO] ======sample 2 returns [0.963910094848893, 0.9600394983678873, 0.9447877583537396]=======:
[2021-09-27 07:14:46,233][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.878533744718544, 'num_rules': 33, 'num_samples': 0, 'syn': 0.6509433962264151}]
[2021-09-27 07:14:46,234][        main.py][line: 185][    INFO] ======sample 3 returns [0.963910094848893, 0.9600394983678873, 0.9447877583537396, 1.090210268585687]=======:
[2021-09-27 07:24:54,729][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8924265865018667, 'num_rules': 35, 'num_samples': 0, 'syn': 0.49056603773584906}]
[2021-09-27 07:24:54,729][        main.py][line: 185][    INFO] ======sample 4 returns [0.963910094848893, 0.9600394983678873, 0.9447877583537396, 1.090210268585687, 0.9367793309867825]=======:
[2021-09-27 07:24:55,540][        main.py][line: 208][    INFO] loss: tensor([0.5547], grad_fn=<AddBackward0>)
[2021-09-27 07:24:55,540][        main.py][line: 209][    INFO] ===epoch16===
[2021-09-27 07:24:55,540][        main.py][line: 210][    INFO] loss: 0.5546775460243225
[2021-09-27 07:24:55,540][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8992487611263575, 'num_rules': 34, 'num_samples': 0, 'syn': 0.5142857142857142}], [{'diversity': 0.8645234411802188, 'num_rules': 30, 'num_samples': 0, 'syn': 0.5277777777777778}], [{'diversity': 0.8798667788434016, 'num_rules': 29, 'num_samples': 0, 'syn': 0.5048543689320388}], [{'diversity': 0.878533744718544, 'num_rules': 33, 'num_samples': 0, 'syn': 0.6509433962264151}], [{'diversity': 0.8924265865018667, 'num_rules': 35, 'num_samples': 0, 'syn': 0.49056603773584906}]]
[2021-09-27 07:24:55,541][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8829198624740778
[2021-09-27 07:24:55,541][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 32.2
[2021-09-27 07:24:55,541][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 07:24:55,541][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.537685458991559
[2021-09-27 07:24:55,541][        main.py][line: 220][    INFO] =====
[2021-09-27 07:31:27,906][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8315311477345791, 'num_rules': 27, 'num_samples': 0, 'syn': 0.75}]
[2021-09-27 07:31:27,906][        main.py][line: 185][    INFO] ======sample 0 returns [1.1657655738672896]=======:
[2021-09-27 07:41:21,472][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8992186104925053, 'num_rules': 32, 'num_samples': 0, 'syn': 0.4444444444444444}]
[2021-09-27 07:41:21,472][        main.py][line: 185][    INFO] ======sample 1 returns [1.1657655738672896, 0.8940537496906971]=======:
[2021-09-27 07:47:52,069][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8703241725445675, 'num_rules': 32, 'num_samples': 0, 'syn': 0.6915887850467289}]
[2021-09-27 07:47:52,069][        main.py][line: 185][    INFO] ======sample 2 returns [1.1657655738672896, 0.8940537496906971, 1.1267508713190126]=======:
[2021-09-27 07:58:09,891][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8741614161967849, 'num_rules': 30, 'num_samples': 0, 'syn': 0.5631067961165048}]
[2021-09-27 07:58:09,892][        main.py][line: 185][    INFO] ======sample 3 returns [1.1657655738672896, 0.8940537496906971, 1.1267508713190126, 1.0001875042148973]=======:
[2021-09-27 08:04:36,773][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8713616039417627, 'num_rules': 31, 'num_samples': 0, 'syn': 0.660377358490566}]
[2021-09-27 08:04:36,773][        main.py][line: 185][    INFO] ======sample 4 returns [1.1657655738672896, 0.8940537496906971, 1.1267508713190126, 1.0001875042148973, 1.0960581604614474]=======:
[2021-09-27 08:04:37,161][        main.py][line: 208][    INFO] loss: tensor([-2.2528], grad_fn=<AddBackward0>)
[2021-09-27 08:04:37,164][        main.py][line: 209][    INFO] ===epoch17===
[2021-09-27 08:04:37,164][        main.py][line: 210][    INFO] loss: -2.2528235912323
[2021-09-27 08:04:37,164][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8315311477345791, 'num_rules': 27, 'num_samples': 0, 'syn': 0.75}], [{'diversity': 0.8992186104925053, 'num_rules': 32, 'num_samples': 0, 'syn': 0.4444444444444444}], [{'diversity': 0.8703241725445675, 'num_rules': 32, 'num_samples': 0, 'syn': 0.6915887850467289}], [{'diversity': 0.8741614161967849, 'num_rules': 30, 'num_samples': 0, 'syn': 0.5631067961165048}], [{'diversity': 0.8713616039417627, 'num_rules': 31, 'num_samples': 0, 'syn': 0.660377358490566}]]
[2021-09-27 08:04:37,164][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8693193901820401
[2021-09-27 08:04:37,164][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 30.4
[2021-09-27 08:04:37,164][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 08:04:37,165][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.621903476819649
[2021-09-27 08:04:37,165][        main.py][line: 220][    INFO] =====
[2021-09-27 08:13:20,634][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8540011400667895, 'num_rules': 25, 'num_samples': 0, 'syn': 0.7403846153846154}]
[2021-09-27 08:13:20,635][        main.py][line: 185][    INFO] ======sample 0 returns [1.1673851854180102]=======:
[2021-09-27 08:18:56,849][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.86999960308243, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5714285714285714}]
[2021-09-27 08:18:56,850][        main.py][line: 185][    INFO] ======sample 1 returns [1.1673851854180102, 1.0064283729697863]=======:
[2021-09-27 08:28:20,200][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8754112966039287, 'num_rules': 29, 'num_samples': 0, 'syn': 0.42857142857142855}]
[2021-09-27 08:28:20,201][        main.py][line: 185][    INFO] ======sample 2 returns [1.1673851854180102, 1.0064283729697863, 0.866277076873393]=======:
[2021-09-27 08:35:02,431][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8829902394372825, 'num_rules': 26, 'num_samples': 0, 'syn': 0.5660377358490566}]
[2021-09-27 08:35:02,431][        main.py][line: 185][    INFO] ======sample 3 returns [1.1673851854180102, 1.0064283729697863, 0.866277076873393, 1.007532855567698]=======:
[2021-09-27 08:44:35,632][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8614073834469157, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5833333333333334}]
[2021-09-27 08:44:35,633][        main.py][line: 185][    INFO] ======sample 4 returns [1.1673851854180102, 1.0064283729697863, 0.866277076873393, 1.007532855567698, 1.0140370250567912]=======:
[2021-09-27 08:44:36,376][        main.py][line: 208][    INFO] loss: tensor([-1.1955], grad_fn=<AddBackward0>)
[2021-09-27 08:44:36,376][        main.py][line: 209][    INFO] ===epoch18===
[2021-09-27 08:44:36,376][        main.py][line: 210][    INFO] loss: -1.195479393005371
[2021-09-27 08:44:36,376][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8540011400667895, 'num_rules': 25, 'num_samples': 0, 'syn': 0.7403846153846154}], [{'diversity': 0.86999960308243, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5714285714285714}], [{'diversity': 0.8754112966039287, 'num_rules': 29, 'num_samples': 0, 'syn': 0.42857142857142855}], [{'diversity': 0.8829902394372825, 'num_rules': 26, 'num_samples': 0, 'syn': 0.5660377358490566}], [{'diversity': 0.8614073834469157, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5833333333333334}]]
[2021-09-27 08:44:36,376][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8687619325274692
[2021-09-27 08:44:36,377][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 27.0
[2021-09-27 08:44:36,377][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 08:44:36,377][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.577951136913401
[2021-09-27 08:44:36,377][        main.py][line: 220][    INFO] =====
[2021-09-27 08:52:52,048][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8837945797886579, 'num_rules': 29, 'num_samples': 0, 'syn': 0.5333333333333333}]
