[2021-09-26 19:17:16,731][        main.py][line: 141][    INFO] args:Namespace(hidden_size=128, num_generated_samples=100, sample_width=1, MCMC_size=5, learning_rate=0.01, gammar=0.99, mp_size=10, use_multi_proc=True, multi_metrics=True, motif=False, sender_file='generated_samples.txt', receiver_file='output_syn.txt', resume=False, resume_path='', _lambda_0=0.5, _lambda_1=1)
[2021-09-27 17:43:45,947][        main.py][line: 220][    INFO] =====
[2021-09-27 18:17:30,618][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8741463309689417, 'num_rules': 114, 'num_samples': 0, 'syn': 0.6886792452830188}]
[2021-09-27 18:17:30,619][        main.py][line: 185][    INFO] ======sample 0 returns [1.1257524107674897]=======:
[2021-09-27 18:47:12,097][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8670885061971796, 'num_rules': 101, 'num_samples': 0, 'syn': 0.5925925925925926}]
[2021-09-27 18:47:12,097][        main.py][line: 185][    INFO] ======sample 1 returns [1.1257524107674897, 1.0261368456911824]=======:
[2021-09-27 19:16:01,946][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8994974093509962, 'num_rules': 96, 'num_samples': 0, 'syn': 0.7735849056603774}]
[2021-09-27 19:16:01,947][        main.py][line: 185][    INFO] ======sample 2 returns [1.1257524107674897, 1.0261368456911824, 1.2233336103358754]=======:
[2021-09-27 19:45:32,921][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8831026625312889, 'num_rules': 104, 'num_samples': 0, 'syn': 0.6981132075471698}]
[2021-09-27 19:45:32,922][        main.py][line: 185][    INFO] ======sample 3 returns [1.1257524107674897, 1.0261368456911824, 1.2233336103358754, 1.1396645388128142]=======:
[2021-09-27 20:13:54,311][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8613316133113387, 'num_rules': 94, 'num_samples': 0, 'syn': 0.6635514018691588}]
[2021-09-27 20:13:54,312][        main.py][line: 185][    INFO] ======sample 4 returns [1.1257524107674897, 1.0261368456911824, 1.2233336103358754, 1.1396645388128142, 1.094217208524828]=======:
[2021-09-27 20:14:04,886][        main.py][line: 208][    INFO] loss: tensor([-0.0651], grad_fn=<AddBackward0>)
[2021-09-27 20:14:04,892][        main.py][line: 209][    INFO] ===epoch10===
[2021-09-27 20:14:04,892][        main.py][line: 210][    INFO] loss: -0.06507259607315063
[2021-09-27 20:14:04,893][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8741463309689417, 'num_rules': 114, 'num_samples': 0, 'syn': 0.6886792452830188}], [{'diversity': 0.8670885061971796, 'num_rules': 101, 'num_samples': 0, 'syn': 0.5925925925925926}], [{'diversity': 0.8994974093509962, 'num_rules': 96, 'num_samples': 0, 'syn': 0.7735849056603774}], [{'diversity': 0.8831026625312889, 'num_rules': 104, 'num_samples': 0, 'syn': 0.6981132075471698}], [{'diversity': 0.8613316133113387, 'num_rules': 94, 'num_samples': 0, 'syn': 0.6635514018691588}]]
[2021-09-27 20:14:04,893][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8770333044719492
[2021-09-27 20:14:04,893][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 101.8
[2021-09-27 20:14:04,893][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 20:14:04,893][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6833042705904635
[2021-09-27 20:14:04,893][        main.py][line: 220][    INFO] =====
[2021-09-27 20:43:58,052][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8479457022374671, 'num_rules': 98, 'num_samples': 0, 'syn': 0.6822429906542056}]
[2021-09-27 20:43:58,053][        main.py][line: 185][    INFO] ======sample 0 returns [1.106215841772939]=======:
[2021-09-27 21:14:21,938][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8599235776584842, 'num_rules': 97, 'num_samples': 0, 'syn': 0.6037735849056604}]
[2021-09-27 21:14:21,939][        main.py][line: 185][    INFO] ======sample 1 returns [1.106215841772939, 1.0337353737349024]=======:
[2021-09-27 21:42:50,341][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.834636955828811, 'num_rules': 110, 'num_samples': 0, 'syn': 0.6635514018691588}]
[2021-09-27 21:42:50,341][        main.py][line: 185][    INFO] ======sample 2 returns [1.106215841772939, 1.0337353737349024, 1.0808698797835643]=======:
[2021-09-27 22:12:52,686][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8592589989605285, 'num_rules': 119, 'num_samples': 0, 'syn': 0.7075471698113207}]
[2021-09-27 22:12:52,687][        main.py][line: 185][    INFO] ======sample 3 returns [1.106215841772939, 1.0337353737349024, 1.0808698797835643, 1.137176669291585]=======:
[2021-09-27 22:42:23,215][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9022404978591122, 'num_rules': 102, 'num_samples': 0, 'syn': 0.6320754716981132}]
[2021-09-27 22:42:23,215][        main.py][line: 185][    INFO] ======sample 4 returns [1.106215841772939, 1.0337353737349024, 1.0808698797835643, 1.137176669291585, 1.0831957206276692]=======:
[2021-09-27 22:42:33,477][        main.py][line: 208][    INFO] loss: tensor([-0.9130], grad_fn=<AddBackward0>)
[2021-09-27 22:42:33,482][        main.py][line: 209][    INFO] ===epoch11===
[2021-09-27 22:42:33,482][        main.py][line: 210][    INFO] loss: -0.9130429029464722
[2021-09-27 22:42:33,499][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8479457022374671, 'num_rules': 98, 'num_samples': 0, 'syn': 0.6822429906542056}], [{'diversity': 0.8599235776584842, 'num_rules': 97, 'num_samples': 0, 'syn': 0.6037735849056604}], [{'diversity': 0.834636955828811, 'num_rules': 110, 'num_samples': 0, 'syn': 0.6635514018691588}], [{'diversity': 0.8592589989605285, 'num_rules': 119, 'num_samples': 0, 'syn': 0.7075471698113207}], [{'diversity': 0.9022404978591122, 'num_rules': 102, 'num_samples': 0, 'syn': 0.6320754716981132}]]
[2021-09-27 22:42:33,502][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8608011465088806
[2021-09-27 22:42:33,502][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 105.2
[2021-09-27 22:42:33,503][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 22:42:33,503][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6578381237876917
[2021-09-27 22:42:33,503][        main.py][line: 220][    INFO] =====
[2021-09-27 23:09:33,238][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8936226424481135, 'num_rules': 98, 'num_samples': 0, 'syn': 0.7523809523809524}]
[2021-09-27 23:09:33,238][        main.py][line: 185][    INFO] ======sample 0 returns [1.1991922736050091]=======:
[2021-09-27 23:38:48,434][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8559692758468718, 'num_rules': 92, 'num_samples': 0, 'syn': 0.5754716981132075}]
[2021-09-27 23:38:48,435][        main.py][line: 185][    INFO] ======sample 1 returns [1.1991922736050091, 1.0034563360366433]=======:
[2021-09-28 00:06:19,162][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8765885203193218, 'num_rules': 108, 'num_samples': 0, 'syn': 0.6261682242990654}]
[2021-09-28 00:06:19,162][        main.py][line: 185][    INFO] ======sample 2 returns [1.1991922736050091, 1.0034563360366433, 1.0644624844587263]=======:
[2021-09-28 00:32:17,686][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8472090185257963, 'num_rules': 105, 'num_samples': 0, 'syn': 0.6037735849056604}]
[2021-09-28 00:32:17,687][        main.py][line: 185][    INFO] ======sample 3 returns [1.1991922736050091, 1.0034563360366433, 1.0644624844587263, 1.0273780941685584]=======:
[2021-09-28 01:01:34,353][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8805286145367818, 'num_rules': 103, 'num_samples': 0, 'syn': 0.5849056603773585}]
[2021-09-28 01:01:34,353][        main.py][line: 185][    INFO] ======sample 4 returns [1.1991922736050091, 1.0034563360366433, 1.0644624844587263, 1.0273780941685584, 1.0251699676457493]=======:
[2021-09-28 01:01:43,733][        main.py][line: 208][    INFO] loss: tensor([-2.3549], grad_fn=<AddBackward0>)
[2021-09-28 01:01:43,739][        main.py][line: 209][    INFO] ===epoch12===
[2021-09-28 01:01:43,739][        main.py][line: 210][    INFO] loss: -2.3549258708953857
[2021-09-28 01:01:43,739][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8936226424481135, 'num_rules': 98, 'num_samples': 0, 'syn': 0.7523809523809524}], [{'diversity': 0.8559692758468718, 'num_rules': 92, 'num_samples': 0, 'syn': 0.5754716981132075}], [{'diversity': 0.8765885203193218, 'num_rules': 108, 'num_samples': 0, 'syn': 0.6261682242990654}], [{'diversity': 0.8472090185257963, 'num_rules': 105, 'num_samples': 0, 'syn': 0.6037735849056604}], [{'diversity': 0.8805286145367818, 'num_rules': 103, 'num_samples': 0, 'syn': 0.5849056603773585}]]
[2021-09-28 01:01:43,740][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.870783614335377
[2021-09-28 01:01:43,741][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 101.2
[2021-09-28 01:01:43,741][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 01:01:43,741][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6285400240152488
[2021-09-28 01:01:43,742][        main.py][line: 220][    INFO] =====
[2021-09-28 01:26:55,774][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.861996242350734, 'num_rules': 84, 'num_samples': 0, 'syn': 0.6857142857142857}]
[2021-09-28 01:26:55,775][        main.py][line: 185][    INFO] ======sample 0 returns [1.1167124068896528]=======:
[2021-09-28 01:54:42,246][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8600126245531798, 'num_rules': 96, 'num_samples': 0, 'syn': 0.5887850467289719}]
[2021-09-28 01:54:42,247][        main.py][line: 185][    INFO] ======sample 1 returns [1.1167124068896528, 1.018791359005562]=======:
[2021-09-28 02:22:00,932][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8749412073781878, 'num_rules': 102, 'num_samples': 0, 'syn': 0.7047619047619048}]
[2021-09-28 02:22:00,932][        main.py][line: 185][    INFO] ======sample 2 returns [1.1167124068896528, 1.018791359005562, 1.1422325084509988]=======:
[2021-09-28 02:47:14,286][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8445393631129386, 'num_rules': 105, 'num_samples': 0, 'syn': 0.5849056603773585}]
[2021-09-28 02:47:14,287][        main.py][line: 185][    INFO] ======sample 3 returns [1.1167124068896528, 1.018791359005562, 1.1422325084509988, 1.0071753419338279]=======:
[2021-09-28 03:13:12,603][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8537201910437695, 'num_rules': 96, 'num_samples': 0, 'syn': 0.7619047619047619}]
[2021-09-28 03:13:12,604][        main.py][line: 185][    INFO] ======sample 4 returns [1.1167124068896528, 1.018791359005562, 1.1422325084509988, 1.0071753419338279, 1.1887648574266465]=======:
[2021-09-28 03:13:30,321][        main.py][line: 208][    INFO] loss: tensor([0.2393], grad_fn=<AddBackward0>)
[2021-09-28 03:13:30,322][        main.py][line: 209][    INFO] ===epoch13===
[2021-09-28 03:13:30,324][        main.py][line: 210][    INFO] loss: 0.23928746581077576
[2021-09-28 03:13:30,325][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.861996242350734, 'num_rules': 84, 'num_samples': 0, 'syn': 0.6857142857142857}], [{'diversity': 0.8600126245531798, 'num_rules': 96, 'num_samples': 0, 'syn': 0.5887850467289719}], [{'diversity': 0.8749412073781878, 'num_rules': 102, 'num_samples': 0, 'syn': 0.7047619047619048}], [{'diversity': 0.8445393631129386, 'num_rules': 105, 'num_samples': 0, 'syn': 0.5849056603773585}], [{'diversity': 0.8537201910437695, 'num_rules': 96, 'num_samples': 0, 'syn': 0.7619047619047619}]]
[2021-09-28 03:13:30,325][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8590419256877618
[2021-09-28 03:13:30,326][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 96.6
[2021-09-28 03:13:30,326][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 03:13:30,326][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6652143318974566
[2021-09-28 03:13:30,327][        main.py][line: 220][    INFO] =====
[2021-09-28 03:37:23,145][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8630704764262667, 'num_rules': 88, 'num_samples': 0, 'syn': 0.6476190476190476}]
[2021-09-28 03:37:23,145][        main.py][line: 185][    INFO] ======sample 0 returns [1.079154285832181]=======:
[2021-09-28 04:03:44,591][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8756207687017992, 'num_rules': 93, 'num_samples': 0, 'syn': 0.6037735849056604}]
[2021-09-28 04:03:44,592][        main.py][line: 185][    INFO] ======sample 1 returns [1.079154285832181, 1.04158396925656]=======:
[2021-09-28 04:31:18,573][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9023627363188833, 'num_rules': 89, 'num_samples': 0, 'syn': 0.6320754716981132}]
[2021-09-28 04:31:18,573][        main.py][line: 185][    INFO] ======sample 2 returns [1.079154285832181, 1.04158396925656, 1.0832568398575548]=======:
[2021-09-28 04:58:48,132][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.876837075251166, 'num_rules': 82, 'num_samples': 0, 'syn': 0.6952380952380952}]
[2021-09-28 04:58:48,133][        main.py][line: 185][    INFO] ======sample 3 returns [1.079154285832181, 1.04158396925656, 1.0832568398575548, 1.1336566328636781]=======:
[2021-09-28 05:28:06,373][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8973479445575849, 'num_rules': 86, 'num_samples': 0, 'syn': 0.7169811320754716}]
[2021-09-28 05:28:06,374][        main.py][line: 185][    INFO] ======sample 4 returns [1.079154285832181, 1.04158396925656, 1.0832568398575548, 1.1336566328636781, 1.165655104354264]=======:
[2021-09-28 05:28:18,622][        main.py][line: 208][    INFO] loss: tensor([-1.4430], grad_fn=<AddBackward0>)
[2021-09-28 05:28:18,643][        main.py][line: 209][    INFO] ===epoch14===
[2021-09-28 05:28:18,644][        main.py][line: 210][    INFO] loss: -1.4430034160614014
[2021-09-28 05:28:18,644][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8630704764262667, 'num_rules': 88, 'num_samples': 0, 'syn': 0.6476190476190476}], [{'diversity': 0.8756207687017992, 'num_rules': 93, 'num_samples': 0, 'syn': 0.6037735849056604}], [{'diversity': 0.9023627363188833, 'num_rules': 89, 'num_samples': 0, 'syn': 0.6320754716981132}], [{'diversity': 0.876837075251166, 'num_rules': 82, 'num_samples': 0, 'syn': 0.6952380952380952}], [{'diversity': 0.8973479445575849, 'num_rules': 86, 'num_samples': 0, 'syn': 0.7169811320754716}]]
[2021-09-28 05:28:18,644][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.88304780025114
[2021-09-28 05:28:18,644][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 87.6
[2021-09-28 05:28:18,644][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 05:28:18,645][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6591374663072777
[2021-09-28 05:28:18,645][        main.py][line: 220][    INFO] =====
[2021-09-28 05:57:13,475][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8819791420272572, 'num_rules': 84, 'num_samples': 0, 'syn': 0.660377358490566}]
[2021-09-28 05:57:13,475][        main.py][line: 185][    INFO] ======sample 0 returns [1.1013669295041946]=======:
[2021-09-28 06:25:31,812][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8855401317781035, 'num_rules': 91, 'num_samples': 0, 'syn': 0.6407766990291263}]
[2021-09-28 06:25:31,813][        main.py][line: 185][    INFO] ======sample 1 returns [1.1013669295041946, 1.083546764918178]=======:
[2021-09-28 06:54:00,167][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.89230807565829, 'num_rules': 91, 'num_samples': 0, 'syn': 0.6448598130841121}]
[2021-09-28 06:54:00,168][        main.py][line: 185][    INFO] ======sample 2 returns [1.1013669295041946, 1.083546764918178, 1.091013850913257]=======:
[2021-09-28 07:21:32,509][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8844490837689868, 'num_rules': 88, 'num_samples': 0, 'syn': 0.616822429906542}]
[2021-09-28 07:21:32,509][        main.py][line: 185][    INFO] ======sample 3 returns [1.1013669295041946, 1.083546764918178, 1.091013850913257, 1.0590469717910354]=======:
[2021-09-28 07:47:11,475][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8736578837513583, 'num_rules': 71, 'num_samples': 0, 'syn': 0.6792452830188679}]
[2021-09-28 07:47:11,476][        main.py][line: 185][    INFO] ======sample 4 returns [1.1013669295041946, 1.083546764918178, 1.091013850913257, 1.0590469717910354, 1.116074224894547]=======:
[2021-09-28 07:47:16,733][        main.py][line: 208][    INFO] loss: tensor([-0.4376], grad_fn=<AddBackward0>)
[2021-09-28 07:47:16,744][        main.py][line: 209][    INFO] ===epoch15===
[2021-09-28 07:47:16,744][        main.py][line: 210][    INFO] loss: -0.4376488924026489
[2021-09-28 07:47:16,745][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8819791420272572, 'num_rules': 84, 'num_samples': 0, 'syn': 0.660377358490566}], [{'diversity': 0.8855401317781035, 'num_rules': 91, 'num_samples': 0, 'syn': 0.6407766990291263}], [{'diversity': 0.89230807565829, 'num_rules': 91, 'num_samples': 0, 'syn': 0.6448598130841121}], [{'diversity': 0.8844490837689868, 'num_rules': 88, 'num_samples': 0, 'syn': 0.616822429906542}], [{'diversity': 0.8736578837513583, 'num_rules': 71, 'num_samples': 0, 'syn': 0.6792452830188679}]]
[2021-09-28 07:47:16,745][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8835868633967993
[2021-09-28 07:47:16,745][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 85.0
[2021-09-28 07:47:16,745][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 07:47:16,745][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6484163167058428
[2021-09-28 07:47:16,745][        main.py][line: 220][    INFO] =====
[2021-09-28 08:13:32,436][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.878474628933564, 'num_rules': 89, 'num_samples': 0, 'syn': 0.6132075471698113}]
[2021-09-28 08:13:32,437][        main.py][line: 185][    INFO] ======sample 0 returns [1.0524448616365933]=======:
[2021-09-28 08:41:16,267][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8778355822296453, 'num_rules': 86, 'num_samples': 0, 'syn': 0.6915887850467289}]
[2021-09-28 08:41:16,267][        main.py][line: 185][    INFO] ======sample 1 returns [1.0524448616365933, 1.1305065761615516]=======:
[2021-09-28 09:10:21,914][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8969487224545621, 'num_rules': 82, 'num_samples': 0, 'syn': 0.6504854368932039}]
[2021-09-28 09:10:21,915][        main.py][line: 185][    INFO] ======sample 2 returns [1.0524448616365933, 1.1305065761615516, 1.098959798120485]=======:
[2021-09-28 09:38:48,089][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.86532889684059, 'num_rules': 84, 'num_samples': 0, 'syn': 0.5769230769230769}]
[2021-09-28 09:38:48,090][        main.py][line: 185][    INFO] ======sample 3 returns [1.0524448616365933, 1.1305065761615516, 1.098959798120485, 1.009587525343372]=======:
[2021-09-28 10:06:58,781][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8841071540688322, 'num_rules': 84, 'num_samples': 0, 'syn': 0.625}]
[2021-09-28 10:06:58,781][        main.py][line: 185][    INFO] ======sample 4 returns [1.0524448616365933, 1.1305065761615516, 1.098959798120485, 1.009587525343372, 1.067053577034416]=======:
[2021-09-28 10:07:03,456][        main.py][line: 208][    INFO] loss: tensor([1.9524], grad_fn=<AddBackward0>)
[2021-09-28 10:07:03,457][        main.py][line: 209][    INFO] ===epoch16===
[2021-09-28 10:07:03,458][        main.py][line: 210][    INFO] loss: 1.9523725509643555
[2021-09-28 10:07:03,458][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.878474628933564, 'num_rules': 89, 'num_samples': 0, 'syn': 0.6132075471698113}], [{'diversity': 0.8778355822296453, 'num_rules': 86, 'num_samples': 0, 'syn': 0.6915887850467289}], [{'diversity': 0.8969487224545621, 'num_rules': 82, 'num_samples': 0, 'syn': 0.6504854368932039}], [{'diversity': 0.86532889684059, 'num_rules': 84, 'num_samples': 0, 'syn': 0.5769230769230769}], [{'diversity': 0.8841071540688322, 'num_rules': 84, 'num_samples': 0, 'syn': 0.625}]]
[2021-09-28 10:07:03,458][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8805389969054387
[2021-09-28 10:07:03,475][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 85.0
[2021-09-28 10:07:03,475][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 10:07:03,475][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6314409692065641
[2021-09-28 10:07:03,475][        main.py][line: 220][    INFO] =====
[2021-09-28 10:35:06,428][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9101511043730939, 'num_rules': 71, 'num_samples': 0, 'syn': 0.6285714285714286}]
[2021-09-28 10:35:06,428][        main.py][line: 185][    INFO] ======sample 0 returns [1.0836469807579756]=======:
[2021-09-28 11:00:47,111][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.871412176778707, 'num_rules': 69, 'num_samples': 0, 'syn': 0.6538461538461539}]
[2021-09-28 11:00:47,111][        main.py][line: 185][    INFO] ======sample 1 returns [1.0836469807579756, 1.0895522422355073]=======:
[2021-09-28 11:26:37,228][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.857057166126785, 'num_rules': 74, 'num_samples': 0, 'syn': 0.6190476190476191}]
[2021-09-28 11:26:37,228][        main.py][line: 185][    INFO] ======sample 2 returns [1.0836469807579756, 1.0895522422355073, 1.0475762021110115]=======:
[2021-09-28 11:52:23,563][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8814062271867437, 'num_rules': 85, 'num_samples': 0, 'syn': 0.6448598130841121}]
[2021-09-28 11:52:23,563][        main.py][line: 185][    INFO] ======sample 3 returns [1.0836469807579756, 1.0895522422355073, 1.0475762021110115, 1.085562926677484]=======:
[2021-09-28 12:16:44,401][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8830346646460614, 'num_rules': 81, 'num_samples': 0, 'syn': 0.7264150943396226}]
[2021-09-28 12:16:44,402][        main.py][line: 185][    INFO] ======sample 4 returns [1.0836469807579756, 1.0895522422355073, 1.0475762021110115, 1.085562926677484, 1.1679324266626532]=======:
[2021-09-28 12:16:56,635][        main.py][line: 208][    INFO] loss: tensor([-0.3327], grad_fn=<AddBackward0>)
[2021-09-28 12:16:56,636][        main.py][line: 209][    INFO] ===epoch17===
[2021-09-28 12:16:56,636][        main.py][line: 210][    INFO] loss: -0.33267295360565186
[2021-09-28 12:16:56,637][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.9101511043730939, 'num_rules': 71, 'num_samples': 0, 'syn': 0.6285714285714286}], [{'diversity': 0.871412176778707, 'num_rules': 69, 'num_samples': 0, 'syn': 0.6538461538461539}], [{'diversity': 0.857057166126785, 'num_rules': 74, 'num_samples': 0, 'syn': 0.6190476190476191}], [{'diversity': 0.8814062271867437, 'num_rules': 85, 'num_samples': 0, 'syn': 0.6448598130841121}], [{'diversity': 0.8830346646460614, 'num_rules': 81, 'num_samples': 0, 'syn': 0.7264150943396226}]]
[2021-09-28 12:16:56,638][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8806122678222781
[2021-09-28 12:16:56,638][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 76.0
[2021-09-28 12:16:56,638][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 12:16:56,638][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6545480217777871
[2021-09-28 12:16:56,638][        main.py][line: 220][    INFO] =====
[2021-09-28 12:42:11,642][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8907640064361957, 'num_rules': 80, 'num_samples': 0, 'syn': 0.6857142857142857}]
[2021-09-28 12:42:11,643][        main.py][line: 185][    INFO] ======sample 0 returns [1.1310962889323837]=======:
[2021-09-28 13:08:59,531][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8930901949821067, 'num_rules': 83, 'num_samples': 0, 'syn': 0.6285714285714286}]
[2021-09-28 13:08:59,532][        main.py][line: 185][    INFO] ======sample 1 returns [1.1310962889323837, 1.075116526062482]=======:
[2021-09-28 13:34:58,032][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.884208621777095, 'num_rules': 79, 'num_samples': 0, 'syn': 0.6476190476190476}]
[2021-09-28 13:34:58,032][        main.py][line: 185][    INFO] ======sample 2 returns [1.1310962889323837, 1.075116526062482, 1.0897233585075952]=======:
[2021-09-28 14:05:04,381][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8661819180007246, 'num_rules': 79, 'num_samples': 0, 'syn': 0.5740740740740741}]
[2021-09-28 14:05:04,382][        main.py][line: 185][    INFO] ======sample 3 returns [1.1310962889323837, 1.075116526062482, 1.0897233585075952, 1.0071650330744364]=======:
[2021-09-28 14:34:09,410][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.896147583440933, 'num_rules': 71, 'num_samples': 0, 'syn': 0.5754716981132075}]
[2021-09-28 14:34:09,411][        main.py][line: 185][    INFO] ======sample 4 returns [1.1310962889323837, 1.075116526062482, 1.0897233585075952, 1.0071650330744364, 1.023545489833674]=======:
[2021-09-28 14:34:15,471][        main.py][line: 208][    INFO] loss: tensor([0.3140], grad_fn=<AddBackward0>)
[2021-09-28 14:34:15,472][        main.py][line: 209][    INFO] ===epoch18===
[2021-09-28 14:34:15,473][        main.py][line: 210][    INFO] loss: 0.31396859884262085
[2021-09-28 14:34:15,473][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8907640064361957, 'num_rules': 80, 'num_samples': 0, 'syn': 0.6857142857142857}], [{'diversity': 0.8930901949821067, 'num_rules': 83, 'num_samples': 0, 'syn': 0.6285714285714286}], [{'diversity': 0.884208621777095, 'num_rules': 79, 'num_samples': 0, 'syn': 0.6476190476190476}], [{'diversity': 0.8661819180007246, 'num_rules': 79, 'num_samples': 0, 'syn': 0.5740740740740741}], [{'diversity': 0.896147583440933, 'num_rules': 71, 'num_samples': 0, 'syn': 0.5754716981132075}]]
[2021-09-28 14:34:15,474][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8860784649274109
[2021-09-28 14:34:15,474][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 78.4
[2021-09-28 14:34:15,474][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 14:34:15,474][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6222901068184087
[2021-09-28 14:34:15,474][        main.py][line: 220][    INFO] =====
[2021-09-28 14:59:01,137][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.864248789112334, 'num_rules': 77, 'num_samples': 0, 'syn': 0.7428571428571429}]
[2021-09-28 14:59:01,137][        main.py][line: 185][    INFO] ======sample 0 returns [1.17498153741331]=======:
